abnormal pos: x = 0, y = 0, cpnt = 0, average =  85.00
abnormal pos: x = 189, y = 368, cpnt = 2, average =  31.00
abnormal pos: x = 201, y = 368, cpnt = 1, average =  30.20
abnormal pos: x = 241, y = 368, cpnt = 0, average =  30.70
abnormal pos: x = 259, y = 368, cpnt = 2, average =  30.50
abnormal pos: x = 264, y = 368, cpnt = 2, average =  31.70
abnormal pos: x = 265, y = 368, cpnt = 2, average =  31.10
abnormal pos: x = 279, y = 368, cpnt = 1, average =  30.30
abnormal pos: x = 378, y = 368, cpnt = 0, average =  32.70
abnormal pos: x = 379, y = 368, cpnt = 0, average =  31.30
abnormal pos: x = 380, y = 368, cpnt = 0, average =  32.70
abnormal pos: x = 381, y = 368, cpnt = 0, average =  32.20
abnormal pos: x = 382, y = 368, cpnt = 0, average =  30.10
abnormal pos: x = 395, y = 368, cpnt = 1, average =  30.60
abnormal pos: x = 475, y = 368, cpnt = 2, average =  30.50
abnormal pos: x = 542, y = 368, cpnt = 0, average =  31.40
abnormal pos: x = 14, y = 369, cpnt = 0, average =  31.70
abnormal pos: x = 14, y = 369, cpnt = 2, average =  31.00
abnormal pos: x = 16, y = 369, cpnt = 0, average =  30.60
abnormal pos: x = 16, y = 369, cpnt = 2, average =  31.00
abnormal pos: x = 49, y = 369, cpnt = 1, average =  31.60
abnormal pos: x = 49, y = 369, cpnt = 2, average =  31.30
abnormal pos: x = 50, y = 369, cpnt = 0, average =  33.90
abnormal pos: x = 50, y = 369, cpnt = 1, average =  34.00
abnormal pos: x = 50, y = 369, cpnt = 2, average =  33.90
abnormal pos: x = 51, y = 369, cpnt = 0, average =  31.50
abnormal pos: x = 51, y = 369, cpnt = 1, average =  36.10
abnormal pos: x = 51, y = 369, cpnt = 2, average =  34.70
abnormal pos: x = 52, y = 369, cpnt = 0, average =  31.40
abnormal pos: x = 52, y = 369, cpnt = 1, average =  34.60
abnormal pos: x = 52, y = 369, cpnt = 2, average =  34.20
abnormal pos: x = 53, y = 369, cpnt = 0, average =  32.20
abnormal pos: x = 53, y = 369, cpnt = 1, average =  34.20
abnormal pos: x = 53, y = 369, cpnt = 2, average =  36.00
abnormal pos: x = 54, y = 369, cpnt = 1, average =  30.30
abnormal pos: x = 54, y = 369, cpnt = 2, average =  30.10
abnormal pos: x = 143, y = 369, cpnt = 0, average =  30.40
abnormal pos: x = 144, y = 369, cpnt = 0, average =  34.40
abnormal pos: x = 145, y = 369, cpnt = 0, average =  34.50
abnormal pos: x = 146, y = 369, cpnt = 0, average =  31.50
abnormal pos: x = 177, y = 369, cpnt = 0, average =  30.70
abnormal pos: x = 178, y = 369, cpnt = 1, average =  32.80
abnormal pos: x = 178, y = 369, cpnt = 2, average =  30.80
abnormal pos: x = 179, y = 369, cpnt = 0, average =  30.60
abnormal pos: x = 179, y = 369, cpnt = 1, average =  33.80
abnormal pos: x = 180, y = 369, cpnt = 0, average =  31.30
abnormal pos: x = 180, y = 369, cpnt = 1, average =  37.10
abnormal pos: x = 180, y = 369, cpnt = 2, average =  30.60
abnormal pos: x = 181, y = 369, cpnt = 1, average =  33.80
abnormal pos: x = 182, y = 369, cpnt = 1, average =  30.40
abnormal pos: x = 200, y = 369, cpnt = 0, average =  31.10
abnormal pos: x = 202, y = 369, cpnt = 0, average =  32.10
abnormal pos: x = 203, y = 369, cpnt = 0, average =  35.90
abnormal pos: x = 203, y = 369, cpnt = 2, average =  33.10
abnormal pos: x = 248, y = 369, cpnt = 2, average =  31.00
abnormal pos: x = 249, y = 369, cpnt = 2, average =  30.50
abnormal pos: x = 251, y = 369, cpnt = 0, average =  30.80
abnormal pos: x = 251, y = 369, cpnt = 1, average =  32.10
abnormal pos: x = 251, y = 369, cpnt = 2, average =  30.40
abnormal pos: x = 252, y = 369, cpnt = 1, average =  30.30
abnormal pos: x = 292, y = 369, cpnt = 2, average =  32.50
abnormal pos: x = 293, y = 369, cpnt = 2, average =  31.10
abnormal pos: x = 324, y = 369, cpnt = 0, average =  32.80
abnormal pos: x = 327, y = 369, cpnt = 0, average =  33.40
abnormal pos: x = 328, y = 369, cpnt = 0, average =  32.70
abnormal pos: x = 330, y = 369, cpnt = 0, average =  30.40
abnormal pos: x = 473, y = 369, cpnt = 0, average =  30.70
abnormal pos: x = 474, y = 369, cpnt = 0, average =  32.20
abnormal pos: x = 475, y = 369, cpnt = 0, average =  35.40
abnormal pos: x = 476, y = 369, cpnt = 0, average =  35.00
abnormal pos: x = 477, y = 369, cpnt = 0, average =  32.50
abnormal pos: x = 478, y = 369, cpnt = 0, average =  32.30
abnormal pos: x = 479, y = 369, cpnt = 0, average =  31.60
abnormal pos: x = 480, y = 369, cpnt = 0, average =  31.20
abnormal pos: x = 481, y = 369, cpnt = 0, average =  32.10
abnormal pos: x = 482, y = 369, cpnt = 0, average =  30.40
abnormal pos: x = 501, y = 369, cpnt = 0, average =  30.60
abnormal pos: x = 501, y = 369, cpnt = 1, average =  30.70
abnormal pos: x = 501, y = 369, cpnt = 2, average =  31.30
abnormal pos: x = 502, y = 369, cpnt = 2, average =  30.60
abnormal pos: x = 8, y = 370, cpnt = 2, average =  32.33
abnormal pos: x = 9, y = 370, cpnt = 2, average =  30.80
abnormal pos: x = 11, y = 370, cpnt = 0, average =  30.50
abnormal pos: x = 11, y = 370, cpnt = 1, average =  33.80
abnormal pos: x = 11, y = 370, cpnt = 2, average =  37.70
abnormal pos: x = 12, y = 370, cpnt = 1, average =  31.30
abnormal pos: x = 12, y = 370, cpnt = 2, average =  33.10
abnormal pos: x = 13, y = 370, cpnt = 1, average =  32.40
abnormal pos: x = 13, y = 370, cpnt = 2, average =  34.40
abnormal pos: x = 14, y = 370, cpnt = 1, average =  33.40
abnormal pos: x = 14, y = 370, cpnt = 2, average =  35.50
abnormal pos: x = 15, y = 370, cpnt = 1, average =  32.50
abnormal pos: x = 15, y = 370, cpnt = 2, average =  31.80
abnormal pos: x = 47, y = 370, cpnt = 0, average =  31.30
abnormal pos: x = 48, y = 370, cpnt = 0, average =  30.40
abnormal pos: x = 48, y = 370, cpnt = 2, average =  31.30
abnormal pos: x = 49, y = 370, cpnt = 2, average =  32.30
abnormal pos: x = 50, y = 370, cpnt = 2, average =  36.10
abnormal pos: x = 51, y = 370, cpnt = 0, average =  30.30
abnormal pos: x = 51, y = 370, cpnt = 2, average =  33.80
abnormal pos: x = 68, y = 370, cpnt = 1, average =  31.00
abnormal pos: x = 69, y = 370, cpnt = 1, average =  34.10
abnormal pos: x = 70, y = 370, cpnt = 1, average =  33.40
abnormal pos: x = 71, y = 370, cpnt = 1, average =  30.10
abnormal pos: x = 74, y = 370, cpnt = 1, average =  30.10
abnormal pos: x = 154, y = 370, cpnt = 1, average =  30.10
abnormal pos: x = 155, y = 370, cpnt = 1, average =  30.70
abnormal pos: x = 159, y = 370, cpnt = 2, average =  31.50
abnormal pos: x = 160, y = 370, cpnt = 2, average =  33.00
abnormal pos: x = 161, y = 370, cpnt = 2, average =  31.10
abnormal pos: x = 162, y = 370, cpnt = 2, average =  32.50
abnormal pos: x = 163, y = 370, cpnt = 2, average =  33.40
abnormal pos: x = 229, y = 370, cpnt = 1, average =  32.40
abnormal pos: x = 229, y = 370, cpnt = 2, average =  30.60
abnormal pos: x = 232, y = 370, cpnt = 1, average =  31.80
abnormal pos: x = 233, y = 370, cpnt = 1, average =  34.80
abnormal pos: x = 234, y = 370, cpnt = 0, average =  31.30
abnormal pos: x = 234, y = 370, cpnt = 1, average =  32.70
abnormal pos: x = 234, y = 370, cpnt = 2, average =  30.80
abnormal pos: x = 235, y = 370, cpnt = 1, average =  30.40
abnormal pos: x = 236, y = 370, cpnt = 1, average =  30.40
abnormal pos: x = 237, y = 370, cpnt = 1, average =  30.40
abnormal pos: x = 245, y = 370, cpnt = 2, average =  33.80
abnormal pos: x = 246, y = 370, cpnt = 2, average =  35.20
abnormal pos: x = 247, y = 370, cpnt = 2, average =  34.50
abnormal pos: x = 248, y = 370, cpnt = 2, average =  33.10
abnormal pos: x = 249, y = 370, cpnt = 2, average =  31.60
abnormal pos: x = 262, y = 370, cpnt = 2, average =  31.70
abnormal pos: x = 367, y = 370, cpnt = 0, average =  31.90
abnormal pos: x = 372, y = 370, cpnt = 0, average =  31.10
abnormal pos: x = 468, y = 370, cpnt = 2, average =  30.50
abnormal pos: x = 478, y = 370, cpnt = 0, average =  31.00
abnormal pos: x = 479, y = 370, cpnt = 0, average =  31.00
abnormal pos: x = 518, y = 370, cpnt = 1, average =  30.90
abnormal pos: x = 521, y = 370, cpnt = 2, average =  31.80
abnormal pos: x = 0, y = 371, cpnt = 0, average =  38.00
abnormal pos: x = 0, y = 371, cpnt = 1, average =  32.00
abnormal pos: x = 13, y = 371, cpnt = 0, average =  31.90
abnormal pos: x = 14, y = 371, cpnt = 0, average =  30.30
abnormal pos: x = 15, y = 371, cpnt = 0, average =  33.80
abnormal pos: x = 15, y = 371, cpnt = 1, average =  32.10
abnormal pos: x = 15, y = 371, cpnt = 2, average =  30.70
abnormal pos: x = 16, y = 371, cpnt = 0, average =  31.30
abnormal pos: x = 16, y = 371, cpnt = 2, average =  30.70
abnormal pos: x = 17, y = 371, cpnt = 0, average =  31.20
abnormal pos: x = 17, y = 371, cpnt = 2, average =  31.60
abnormal pos: x = 64, y = 371, cpnt = 2, average =  30.30
abnormal pos: x = 65, y = 371, cpnt = 2, average =  30.50
abnormal pos: x = 153, y = 371, cpnt = 2, average =  30.90
abnormal pos: x = 154, y = 371, cpnt = 0, average =  30.30
abnormal pos: x = 154, y = 371, cpnt = 2, average =  35.50
abnormal pos: x = 155, y = 371, cpnt = 2, average =  33.90
abnormal pos: x = 156, y = 371, cpnt = 1, average =  31.30
abnormal pos: x = 156, y = 371, cpnt = 2, average =  33.20
abnormal pos: x = 157, y = 371, cpnt = 2, average =  32.40
abnormal pos: x = 158, y = 371, cpnt = 2, average =  32.20
abnormal pos: x = 160, y = 371, cpnt = 2, average =  30.30
abnormal pos: x = 161, y = 371, cpnt = 2, average =  31.00
abnormal pos: x = 227, y = 371, cpnt = 1, average =  30.60
abnormal pos: x = 238, y = 371, cpnt = 1, average =  30.10
abnormal pos: x = 239, y = 371, cpnt = 2, average =  31.10
abnormal pos: x = 240, y = 371, cpnt = 2, average =  30.70
abnormal pos: x = 314, y = 371, cpnt = 2, average =  31.50
abnormal pos: x = 315, y = 371, cpnt = 1, average =  30.70
abnormal pos: x = 315, y = 371, cpnt = 2, average =  30.30
abnormal pos: x = 316, y = 371, cpnt = 2, average =  30.60
abnormal pos: x = 317, y = 371, cpnt = 1, average =  30.50
abnormal pos: x = 318, y = 371, cpnt = 1, average =  32.90
abnormal pos: x = 318, y = 371, cpnt = 2, average =  31.30
abnormal pos: x = 319, y = 371, cpnt = 1, average =  31.40
abnormal pos: x = 320, y = 371, cpnt = 1, average =  30.60
abnormal pos: x = 395, y = 371, cpnt = 1, average =  30.70
abnormal pos: x = 395, y = 371, cpnt = 2, average =  32.90
abnormal pos: x = 396, y = 371, cpnt = 2, average =  32.40
abnormal pos: x = 428, y = 371, cpnt = 1, average =  32.20
abnormal pos: x = 429, y = 371, cpnt = 1, average =  35.00
abnormal pos: x = 430, y = 371, cpnt = 1, average =  36.00
abnormal pos: x = 450, y = 371, cpnt = 1, average =  31.80
abnormal pos: x = 451, y = 371, cpnt = 1, average =  33.80
abnormal pos: x = 452, y = 371, cpnt = 1, average =  35.00
abnormal pos: x = 453, y = 371, cpnt = 1, average =  31.20
abnormal pos: x = 455, y = 371, cpnt = 1, average =  32.60
abnormal pos: x = 456, y = 371, cpnt = 1, average =  32.50
abnormal pos: x = 457, y = 371, cpnt = 1, average =  31.90
abnormal pos: x = 458, y = 371, cpnt = 1, average =  34.90
abnormal pos: x = 459, y = 371, cpnt = 1, average =  32.90
abnormal pos: x = 459, y = 371, cpnt = 2, average =  30.20
abnormal pos: x = 460, y = 371, cpnt = 1, average =  32.20
abnormal pos: x = 460, y = 371, cpnt = 2, average =  30.60
abnormal pos: x = 461, y = 371, cpnt = 1, average =  31.30
abnormal pos: x = 462, y = 371, cpnt = 1, average =  31.50
abnormal pos: x = 528, y = 371, cpnt = 0, average =  32.70
abnormal pos: x = 529, y = 371, cpnt = 0, average =  32.90
abnormal pos: x = 530, y = 371, cpnt = 0, average =  33.80
abnormal pos: x = 531, y = 371, cpnt = 0, average =  33.10
abnormal pos: x = 0, y = 372, cpnt = 2, average =  46.00
abnormal pos: x = 1, y = 372, cpnt = 2, average =  34.50
abnormal pos: x = 25, y = 372, cpnt = 2, average =  30.30
abnormal pos: x = 26, y = 372, cpnt = 2, average =  30.50
abnormal pos: x = 69, y = 372, cpnt = 2, average =  30.40
abnormal pos: x = 89, y = 372, cpnt = 1, average =  30.10
abnormal pos: x = 92, y = 372, cpnt = 1, average =  33.10
abnormal pos: x = 92, y = 372, cpnt = 2, average =  30.90
abnormal pos: x = 93, y = 372, cpnt = 0, average =  31.70
abnormal pos: x = 93, y = 372, cpnt = 1, average =  34.90
abnormal pos: x = 93, y = 372, cpnt = 2, average =  31.40
abnormal pos: x = 94, y = 372, cpnt = 0, average =  35.80
abnormal pos: x = 94, y = 372, cpnt = 1, average =  39.60
abnormal pos: x = 94, y = 372, cpnt = 2, average =  36.60
abnormal pos: x = 95, y = 372, cpnt = 0, average =  33.20
abnormal pos: x = 95, y = 372, cpnt = 1, average =  37.30
abnormal pos: x = 95, y = 372, cpnt = 2, average =  35.50
abnormal pos: x = 96, y = 372, cpnt = 1, average =  34.30
abnormal pos: x = 96, y = 372, cpnt = 2, average =  34.10
abnormal pos: x = 97, y = 372, cpnt = 1, average =  32.60
abnormal pos: x = 97, y = 372, cpnt = 2, average =  34.20
abnormal pos: x = 98, y = 372, cpnt = 2, average =  30.80
abnormal pos: x = 108, y = 372, cpnt = 2, average =  31.00
abnormal pos: x = 133, y = 372, cpnt = 2, average =  31.10
abnormal pos: x = 134, y = 372, cpnt = 2, average =  33.20
abnormal pos: x = 135, y = 372, cpnt = 2, average =  33.10
abnormal pos: x = 177, y = 372, cpnt = 2, average =  34.60
abnormal pos: x = 178, y = 372, cpnt = 0, average =  31.60
abnormal pos: x = 178, y = 372, cpnt = 1, average =  35.30
abnormal pos: x = 178, y = 372, cpnt = 2, average =  43.60
abnormal pos: x = 179, y = 372, cpnt = 1, average =  32.50
abnormal pos: x = 179, y = 372, cpnt = 2, average =  40.10
abnormal pos: x = 180, y = 372, cpnt = 1, average =  35.60
abnormal pos: x = 180, y = 372, cpnt = 2, average =  39.20
abnormal pos: x = 181, y = 372, cpnt = 1, average =  33.80
abnormal pos: x = 181, y = 372, cpnt = 2, average =  38.90
abnormal pos: x = 182, y = 372, cpnt = 1, average =  31.50
abnormal pos: x = 182, y = 372, cpnt = 2, average =  39.30
abnormal pos: x = 183, y = 372, cpnt = 1, average =  31.40
abnormal pos: x = 183, y = 372, cpnt = 2, average =  36.10
abnormal pos: x = 184, y = 372, cpnt = 2, average =  30.50
abnormal pos: x = 194, y = 372, cpnt = 1, average =  32.10
abnormal pos: x = 219, y = 372, cpnt = 0, average =  32.70
abnormal pos: x = 219, y = 372, cpnt = 1, average =  35.60
abnormal pos: x = 219, y = 372, cpnt = 2, average =  32.50
abnormal pos: x = 220, y = 372, cpnt = 1, average =  33.70
abnormal pos: x = 221, y = 372, cpnt = 1, average =  37.00
abnormal pos: x = 221, y = 372, cpnt = 2, average =  32.50
abnormal pos: x = 222, y = 372, cpnt = 0, average =  32.20
abnormal pos: x = 222, y = 372, cpnt = 1, average =  40.50
abnormal pos: x = 222, y = 372, cpnt = 2, average =  35.40
abnormal pos: x = 223, y = 372, cpnt = 0, average =  32.40
abnormal pos: x = 223, y = 372, cpnt = 1, average =  40.50
abnormal pos: x = 223, y = 372, cpnt = 2, average =  36.50
abnormal pos: x = 224, y = 372, cpnt = 0, average =  35.30
abnormal pos: x = 224, y = 372, cpnt = 1, average =  40.00
abnormal pos: x = 224, y = 372, cpnt = 2, average =  38.80
abnormal pos: x = 225, y = 372, cpnt = 0, average =  40.50
abnormal pos: x = 225, y = 372, cpnt = 1, average =  40.20
abnormal pos: x = 225, y = 372, cpnt = 2, average =  42.80
abnormal pos: x = 226, y = 372, cpnt = 0, average =  39.10
abnormal pos: x = 226, y = 372, cpnt = 1, average =  36.10
abnormal pos: x = 226, y = 372, cpnt = 2, average =  37.90
abnormal pos: x = 227, y = 372, cpnt = 0, average =  31.00
abnormal pos: x = 227, y = 372, cpnt = 1, average =  32.70
abnormal pos: x = 227, y = 372, cpnt = 2, average =  36.00
abnormal pos: x = 229, y = 372, cpnt = 0, average =  31.60
abnormal pos: x = 229, y = 372, cpnt = 2, average =  33.40
abnormal pos: x = 230, y = 372, cpnt = 0, average =  32.30
abnormal pos: x = 230, y = 372, cpnt = 2, average =  31.10
abnormal pos: x = 275, y = 372, cpnt = 2, average =  31.80
abnormal pos: x = 276, y = 372, cpnt = 1, average =  30.90
abnormal pos: x = 276, y = 372, cpnt = 2, average =  34.20
abnormal pos: x = 295, y = 372, cpnt = 0, average =  35.30
abnormal pos: x = 295, y = 372, cpnt = 2, average =  30.90
abnormal pos: x = 296, y = 372, cpnt = 0, average =  32.50
abnormal pos: x = 296, y = 372, cpnt = 2, average =  33.10
abnormal pos: x = 297, y = 372, cpnt = 0, average =  37.80
abnormal pos: x = 297, y = 372, cpnt = 1, average =  30.60
abnormal pos: x = 297, y = 372, cpnt = 2, average =  35.70
abnormal pos: x = 298, y = 372, cpnt = 0, average =  37.30
abnormal pos: x = 298, y = 372, cpnt = 2, average =  34.30
abnormal pos: x = 299, y = 372, cpnt = 0, average =  34.60
abnormal pos: x = 299, y = 372, cpnt = 2, average =  34.80
abnormal pos: x = 300, y = 372, cpnt = 0, average =  36.80
abnormal pos: x = 300, y = 372, cpnt = 1, average =  30.90
abnormal pos: x = 300, y = 372, cpnt = 2, average =  34.60
abnormal pos: x = 301, y = 372, cpnt = 0, average =  38.50
abnormal pos: x = 301, y = 372, cpnt = 1, average =  34.50
abnormal pos: x = 301, y = 372, cpnt = 2, average =  35.30
abnormal pos: x = 302, y = 372, cpnt = 0, average =  35.70
abnormal pos: x = 302, y = 372, cpnt = 1, average =  31.70
abnormal pos: x = 302, y = 372, cpnt = 2, average =  33.20
abnormal pos: x = 303, y = 372, cpnt = 0, average =  32.50
abnormal pos: x = 303, y = 372, cpnt = 2, average =  30.90
abnormal pos: x = 305, y = 372, cpnt = 0, average =  34.60
abnormal pos: x = 305, y = 372, cpnt = 1, average =  33.40
abnormal pos: x = 305, y = 372, cpnt = 2, average =  31.40
abnormal pos: x = 306, y = 372, cpnt = 0, average =  30.30
abnormal pos: x = 405, y = 372, cpnt = 1, average =  31.60
abnormal pos: x = 406, y = 372, cpnt = 1, average =  30.60
abnormal pos: x = 422, y = 372, cpnt = 0, average =  30.10
abnormal pos: x = 423, y = 372, cpnt = 0, average =  30.40
abnormal pos: x = 424, y = 372, cpnt = 0, average =  31.30
abnormal pos: x = 425, y = 372, cpnt = 0, average =  30.80
abnormal pos: x = 480, y = 372, cpnt = 2, average =  31.30
abnormal pos: x = 483, y = 372, cpnt = 0, average =  30.90
abnormal pos: x = 483, y = 372, cpnt = 2, average =  30.70
abnormal pos: x = 484, y = 372, cpnt = 0, average =  30.50
abnormal pos: x = 484, y = 372, cpnt = 1, average =  30.80
abnormal pos: x = 484, y = 372, cpnt = 2, average =  30.30
abnormal pos: x = 485, y = 372, cpnt = 0, average =  31.60
abnormal pos: x = 485, y = 372, cpnt = 1, average =  30.90
abnormal pos: x = 498, y = 372, cpnt = 0, average =  30.10
abnormal pos: x = 498, y = 372, cpnt = 1, average =  32.30
abnormal pos: x = 498, y = 372, cpnt = 2, average =  31.50
abnormal pos: x = 499, y = 372, cpnt = 1, average =  30.70
abnormal pos: x = 500, y = 372, cpnt = 1, average =  30.80
abnormal pos: x = 556, y = 372, cpnt = 1, average =  30.30
abnormal pos: x = 557, y = 372, cpnt = 1, average =  32.70
abnormal pos: x = 558, y = 372, cpnt = 1, average =  32.90
abnormal pos: x = 559, y = 372, cpnt = 1, average =  34.00
abnormal pos: x = 560, y = 372, cpnt = 1, average =  33.20
abnormal pos: x = 561, y = 372, cpnt = 1, average =  30.30
abnormal pos: x = 2, y = 373, cpnt = 0, average =  35.00
abnormal pos: x = 3, y = 373, cpnt = 0, average =  36.00
abnormal pos: x = 4, y = 373, cpnt = 0, average =  34.00
abnormal pos: x = 5, y = 373, cpnt = 0, average =  31.00
abnormal pos: x = 6, y = 373, cpnt = 0, average =  38.57
abnormal pos: x = 6, y = 373, cpnt = 2, average =  30.29
abnormal pos: x = 7, y = 373, cpnt = 0, average =  36.25
abnormal pos: x = 8, y = 373, cpnt = 0, average =  34.00
abnormal pos: x = 9, y = 373, cpnt = 0, average =  31.70
abnormal pos: x = 11, y = 373, cpnt = 0, average =  30.10
abnormal pos: x = 13, y = 373, cpnt = 0, average =  30.10
abnormal pos: x = 38, y = 373, cpnt = 0, average =  32.30
abnormal pos: x = 38, y = 373, cpnt = 1, average =  36.30
abnormal pos: x = 39, y = 373, cpnt = 0, average =  32.20
